code,snapshot_date,market,name,market_cap,volume,yf_ticker
112040,2026-08-19,KOSDAQ,위메이드,543515212830.0,402869,112040.KQ
060250,2026-08-19,KOSDAQ,NHN KCP,542971460720.0,213765,060250.KQ
007700,2026-08-19,KOSPI,F&F홀딩스,542907413960.0,37407,007700.KS
058650,2026-08-19,KOSPI,세아홀딩스,539188195600.0,634,058650.KS
016380,2026-08-19,KOSPI,KG스틸,539047954830.0,217442,016380.KS
003300,2026-08-19,KOSPI,한일홀딩스,538933641120.0,22362,003300.KS
006650,2026-08-19,KOSPI,대한유화,533000000000.0,21794,006650.KS
045100,2026-08-19,KOSDAQ,한양이엔지,531125000000.0,62164,045100.KQ
005810,2026-08-19,KOSPI,풍산홀딩스,528393751800.0,14908,005810.KS
399720,2026-08-19,KOSDAQ,가온칩스,528311500200.0,64520,399720.KQ
099190,2026-08-19,KOSDAQ,아이센스,526833900880.0,42158,099190.KQ
358570,2026-08-19,KOSDAQ,지아이이노베이션,525805448900.0,303422,358570.KQ
033500,2026-08-19,KOSDAQ,동성화인텍,521217405720.0,165023,033500.KQ
025980,2026-08-19,KOSDAQ,아난티,520560296500.0,47914101,025980.KQ
033790,2026-08-19,KOSDAQ,피노,518262137140.0,494173,033790.KQ
211050,2026-08-19,KOSDAQ,인카금융서비스,517761035070.0,61110,211050.KQ
460930,2026-08-19,KOSDAQ,현대힘스,516325156340.0,226411,460930.KQ
336370,2026-08-19,KOSPI,솔루스첨단소재,516060390300.0,89145,336370.KS
490470,2026-08-19,KOSDAQ,세미파이브,510381600000.0,262473,490470.KQ
036810,2026-08-19,KOSDAQ,에프에스티,507687552050.0,136948,036810.KQ
00104K,2026-08-19,KOSPI,CJ4우(전환),501264323200.0,9107,00104K.KS
001510,2026-08-19,KOSPI,SK증권,500753859025.0,1909687,001510.KS
284740,2026-08-19,KOSPI,쿠쿠홈시스,500352459000.0,20882,284740.KS
086900,2026-08-19,KOSDAQ,메디톡스,499217194800.0,27852,086900.KQ
034310,2026-08-19,KOSPI,NICE,499162192060.0,170489,034310.KS
001530,2026-08-19,KOSPI,DI동일,497174904000.0,18478,001530.KS
376900,2026-08-19,KOSDAQ,로킷헬스케어,497035229500.0,188220,376900.KQ
037460,2026-08-19,KOSDAQ,삼지전자,496898994900.0,72552,037460.KQ
377740,2026-08-19,KOSPI,바이오노트,495675623520.0,72392,377740.KS
448730,2026-08-19,KOSPI,삼성FN리츠,490759500000.0,20089,448730.KS
008060,2026-08-19,KOSPI,대덕,490581696640.0,114436,008060.KS
383310,2026-08-19,KOSDAQ,에코프로에이치엔,489764662200.0,85611,383310.KQ
003545,2026-08-19,KOSPI,대신증권우,488885846700.0,42702,003545.KS
039130,2026-08-19,KOSPI,하나투어,485609368200.0,32675,039130.KS
079900,2026-08-19,KOSPI,전진건설로봇,482283612250.0,17229,079900.KS
253590,2026-08-19,KOSDAQ,네오셈,479928654160.0,368531,253590.KQ
460860,2026-08-19,KOSPI,동국제강,478717364050.0,140374,460860.KS
056080,2026-08-19,KOSDAQ,유진로봇,477943575000.0,252406,056080.KQ
009410,2026-08-19,KOSPI,태영건설,477632075190.0,222456,009410.KS
439960,2026-08-19,KOSDAQ,코스모로보틱스,477348708460.0,1082673,439960.KQ
001500,2026-08-19,KOSPI,현대차증권,476732769240.0,63773,001500.KS
015750,2026-08-19,KOSDAQ,성우하이텍,474400000000.0,285043,015750.KQ
004690,2026-08-19,KOSPI,삼천리,471843687700.0,30369,004690.KS
477850,2026-08-19,KOSDAQ,마키나락스,470500504000.0,1186414,477850.KQ
005250,2026-08-19,KOSPI,녹십자홀딩스,470282100000.0,80042,005250.KS
082270,2026-08-19,KOSDAQ,젬백스,470138935860.0,129421,082270.KQ
002990,2026-08-19,KOSPI,금호건설,469475672400.0,3200043,002990.KS
101160,2026-08-19,KOSDAQ,월덱스,468912201200.0,53527,101160.KQ
425420,2026-08-19,KOSDAQ,티에프이,468575518950.0,55774,425420.KQ
348370,2026-08-19,KOSDAQ,엔켐,467799721900.0,224132,348370.KQ
484870,2026-08-19,KOSPI,엠앤씨솔루션,466025049000.0,132734,484870.KS
145990,2026-08-19,KOSPI,삼양사,464620877450.0,7967,145990.KS
000070,2026-08-19,KOSPI,삼양홀딩스,463462502700.0,8649,000070.KS
126340,2026-08-19,KOSDAQ,비나텍,462418661600.0,70297,126340.KQ
034950,2026-08-19,KOSDAQ,한국기업평가,461316222400.0,912,034950.KQ
214430,2026-08-19,KOSDAQ,아이쓰리시스템,460354545000.0,24976,214430.KQ
090435,2026-08-19,KOSPI,아모레퍼시픽우,460321388000.0,10514,090435.KS
017900,2026-08-19,KOSPI,광전자,460073478220.0,1316552,017900.KS
144960,2026-08-19,KOSDAQ,뉴파워프라즈마,459646404480.0,1324718,144960.KQ
024850,2026-08-19,KOSDAQ,HLB이노베이션,459473781680.0,118324,024850.KQ
002240,2026-08-19,KOSPI,고려제강,457650000000.0,17072,002240.KS
368770,2026-08-19,KOSDAQ,파이버프로,457330812000.0,196476,368770.KQ
005945,2026-08-19,KOSPI,NH투자증권우,451959683600.0,66005,005945.KS
219130,2026-08-19,KOSDAQ,타이거일렉,450840306000.0,63553,219130.KQ
005389,2026-08-19,KOSPI,현대차3우B,448500000400.0,9712,005389.KS
161000,2026-08-19,KOSPI,애경케미칼,446595148620.0,126513,161000.KS
365340,2026-08-19,KOSDAQ,성일하이텍,445132411750.0,38597,365340.KQ
125490,2026-08-19,KOSDAQ,한라캐스트,442043482720.0,8151962,125490.KQ
064290,2026-08-19,KOSDAQ,인텍플러스,440557652000.0,330741,064290.KQ
104830,2026-08-19,KOSDAQ,원익머트리얼즈,439388800000.0,65968,104830.KQ
010780,2026-08-19,KOSPI,아이에스동서,438918631040.0,444947,010780.KS
417310,2026-08-19,KOSPI,코람코더원리츠,438744000000.0,83348,417310.KS
278280,2026-08-19,KOSDAQ,천보,438658295000.0,47373,278280.KQ
249420,2026-08-19,KOSPI,일동제약,438189790200.0,74172,249420.KS
077360,2026-08-19,KOSDAQ,덕산하이메탈,437103959240.0,730716,077360.KQ
376300,2026-08-19,KOSDAQ,디어유,436311902280.0,77338,376300.KQ
035890,2026-08-19,KOSDAQ,서희건설,435935925600.0,333111,035890.KQ
027360,2026-08-19,KOSDAQ,아주IB투자,434306280510.0,3190343,027360.KQ
336570,2026-08-19,KOSDAQ,원텍,431671923410.0,761515,336570.KQ
072710,2026-08-19,KOSPI,농심홀딩스,430850691000.0,4238,072710.KS
003280,2026-08-19,KOSPI,흥아해운,430600994109.0,17239355,003280.KS
019170,2026-08-19,KOSPI,신풍제약,430356065620.0,46069,019170.KS
004700,2026-08-19,KOSPI,조광피혁,430199228600.0,436,004700.KS
018290,2026-08-19,KOSDAQ,브이티,426639841980.0,213221,018290.KQ
475960,2026-08-19,KOSDAQ,토모큐브,425173289700.0,64022,475960.KQ
002810,2026-08-19,KOSPI,삼영무역,424739804000.0,14072,002810.KS
357120,2026-08-19,KOSPI,코람코라이프인프라리츠,423895466670.0,71968,357120.KS
317400,2026-08-19,KOSPI,자이에스앤디,422729468000.0,2428821,317400.KS
014830,2026-08-19,KOSPI,유니드,420944720000.0,7681,014830.KS
009900,2026-08-19,KOSPI,명신산업,415563453360.0,237093,009900.KS
003000,2026-08-19,KOSPI,부광약품,414391618200.0,233397,003000.KS
030520,2026-08-19,KOSDAQ,한컴,413715419840.0,53261,030520.KQ
092230,2026-08-19,KOSPI,KPX홀딩스,411480520400.0,8733,092230.KS
001200,2026-08-19,KOSPI,유진투자증권,408776283960.0,291274,001200.KS
003030,2026-08-19,KOSPI,세아제강지주,407539048800.0,42153,003030.KS
033640,2026-08-19,KOSDAQ,네패스,407225507320.0,124485,033640.KQ
486990,2026-08-19,KOSDAQ,노타,404316927000.0,104820,486990.KQ
236200,2026-08-19,KOSDAQ,슈프리마,403812606900.0,27703,236200.KQ
101730,2026-08-19,KOSDAQ,위메이드맥스,403512822090.0,4829615,101730.KQ
332570,2026-08-19,KOSDAQ,PS일렉트로닉스,401719441800.0,4632811,332570.KQ
389470,2026-08-19,KOSDAQ,인벤티지랩,400562010800.0,22275,389470.KQ
042000,2026-08-19,KOSDAQ,카페24,397972661740.0,54416,042000.KQ
005420,2026-08-19,KOSPI,코스모화학,397909242080.0,81445,005420.KS
029530,2026-08-19,KOSPI,신도리코,397859102550.0,9003,029530.KS
078130,2026-08-19,KOSDAQ,국일제지,397410569175.0,39723,078130.KQ
016590,2026-08-19,KOSPI,신대양제지,397336505200.0,8286,016590.KS
403550,2026-08-19,KOSPI,쏘카,394195997380.0,27164,403550.KS
271940,2026-08-19,KOSPI,일진하이솔루스,393634979600.0,22150,271940.KS
001940,2026-08-19,KOSPI,KISCO홀딩스,393394545000.0,15639,001940.KS
095660,2026-08-19,KOSDAQ,네오위즈,392269001670.0,57042,095660.KQ
004710,2026-08-19,KOSPI,한솔테크닉스,391493051290.0,594769,004710.KS
008730,2026-08-19,KOSPI,율촌화학,389360000000.0,62966,008730.KS
016610,2026-08-19,KOSPI,DB증권,387959995460.0,62240,016610.KS
344820,2026-08-19,KOSPI,KCC글라스,386486390400.0,8098,344820.KS
027410,2026-08-19,KOSPI,BGF,386217251685.0,73865,027410.KS
452260,2026-08-19,KOSPI,한화갤러리아,385005185460.0,578398,452260.KS
306200,2026-08-19,KOSPI,세아제강,384602280000.0,4521,306200.KS
170920,2026-08-19,KOSDAQ,엘티씨,381893154900.0,274499,170920.KQ
029460,2026-08-19,KOSPI,케이씨,381310511000.0,35492,029460.KS
015360,2026-08-19,KOSPI,INVENI,378775000000.0,36336,015360.KS
067630,2026-08-19,KOSDAQ,HLB생명과학,378552465090.0,251144,067630.KQ
468530,2026-08-19,KOSDAQ,프로티나,377955874000.0,140804,468530.KQ
241770,2026-08-19,KOSDAQ,메카로,377637312000.0,22202,241770.KQ
002030,2026-08-19,KOSPI,아세아,377387571600.0,7908,002030.KS
950210,2026-08-19,KOSPI,프레스티지바이오파마,376802891850.0,30851,950210.KS
078160,2026-08-19,KOSDAQ,메디포스트,376364188800.0,66035,078160.KQ
372320,2026-08-19,KOSDAQ,큐로셀,376110654400.0,33463,372320.KQ
092730,2026-08-19,KOSDAQ,네오팜,371849344800.0,68602,092730.KQ
041190,2026-08-19,KOSDAQ,우리기술투자,371280000000.0,377816,041190.KQ
089010,2026-08-19,KOSDAQ,켐트로닉스,370617596700.0,61666,089010.KQ
060280,2026-08-19,KOSDAQ,큐렉소,370512914200.0,340283,060280.KQ
105630,2026-08-19,KOSPI,한세실업,369200000000.0,179113,105630.KS
089890,2026-08-19,KOSDAQ,코세스,369015404500.0,453508,089890.KQ
033160,2026-08-19,KOSDAQ,엠케이전자,367997827860.0,721008,033160.KQ
215200,2026-08-19,KOSDAQ,메가스터디교육,367965168000.0,37989,215200.KQ
194370,2026-08-19,KOSPI,제이에스코퍼레이션,367642323860.0,55510,194370.KS
025320,2026-08-19,KOSDAQ,시노펙스,366806562940.0,574676,025320.KQ
348210,2026-08-19,KOSDAQ,넥스틴,365647474500.0,57313,348210.KQ
080580,2026-08-19,KOSDAQ,오킨스전자,365506250150.0,421945,080580.KQ
013030,2026-08-19,KOSDAQ,하이록코리아,365400871200.0,32072,013030.KQ
130660,2026-08-19,KOSPI,한전산업,361534000000.0,51034,130660.KS
003800,2026-08-19,KOSDAQ,에이스침대,360425000000.0,2217,003800.KQ
031430,2026-08-19,KOSPI,신세계인터내셔날,359306220000.0,149110,031430.KS
078020,2026-08-19,KOSDAQ,LS증권,358408487400.0,39443,078020.KQ
170900,2026-08-19,KOSPI,동아에스티,357499626750.0,9308,170900.KS
448900,2026-08-19,KOSDAQ,한국피아이엠,355963180200.0,84096,448900.KQ
092190,2026-08-19,KOSDAQ,서울바이오시스,355479968250.0,246293,092190.KQ
060980,2026-08-19,KOSPI,HL홀딩스,355436860050.0,13991,060980.KS
104700,2026-08-19,KOSPI,한국철강,355387500000.0,12107,104700.KS
290550,2026-08-19,KOSDAQ,디케이티,354221783300.0,296989,290550.KQ
007690,2026-08-19,KOSPI,국도화학,351448574400.0,16249,007690.KS
064260,2026-08-19,KOSDAQ,다날,351373147765.0,907842,064260.KQ
011760,2026-08-19,KOSPI,현대코퍼레이션,351229047300.0,16597,011760.KS
126560,2026-08-19,KOSPI,현대퓨처넷,349443328000.0,103821,126560.KS
200710,2026-08-19,KOSDAQ,에이디테크놀로지,349339081650.0,81209,200710.KQ
036620,2026-08-19,KOSDAQ,감성코퍼레이션,348218908000.0,410499,036620.KQ
097520,2026-08-19,KOSPI,엠씨넥스,345941820000.0,60453,097520.KS
017810,2026-08-19,KOSPI,풀무원,345372110520.0,29415,017810.KS
098120,2026-08-19,KOSDAQ,마이크로컨텍솔,344564150700.0,1285496,098120.KQ
061970,2026-08-19,KOSDAQ,LB세미콘,344432225580.0,2198990,061970.KQ
204620,2026-08-19,KOSDAQ,글로벌텍스프리,344388317000.0,801407,204620.KQ
183190,2026-08-19,KOSPI,아세아시멘트,343592497600.0,33902,183190.KS
078350,2026-08-19,KOSDAQ,한양디지텍,342998595000.0,98094,078350.KQ
121440,2026-08-19,KOSDAQ,골프존홀딩스,342266175820.0,496090,121440.KQ
025900,2026-08-19,KOSDAQ,동화기업,340756100900.0,141803,025900.KQ
006220,2026-08-19,KOSPI,제주은행,340564998570.0,94793,006220.KS
006910,2026-08-19,KOSDAQ,보성파워텍,338013189120.0,947183,006910.KQ
002020,2026-08-19,KOSPI,코오롱,337535832000.0,58871,002020.KS
005610,2026-08-19,KOSPI,삼립,336531351000.0,4000,005610.KS
114810,2026-08-19,KOSDAQ,한솔아이원스,335748065820.0,653038,114810.KQ
005950,2026-08-19,KOSPI,이수화학,334724771370.0,691601,005950.KS
093520,2026-08-19,KOSDAQ,매커스,332656344150.0,37506,093520.KQ
011930,2026-08-19,KOSPI,신성이엔지,332615261160.0,119607,011930.KS
015860,2026-08-19,KOSPI,일진홀딩스,332602035420.0,149438,015860.KS
356680,2026-08-19,KOSDAQ,엑스게이트,331389942120.0,317231,356680.KQ
020000,2026-08-19,KOSPI,한섬,330530937660.0,187660,020000.KS
101930,2026-08-19,KOSDAQ,인화정공,330372471330.0,23270,101930.KQ
024720,2026-08-19,KOSPI,콜마홀딩스,330272974170.0,63474,024720.KS
199800,2026-08-19,KOSDAQ,툴젠,328413458500.0,13099,199800.KQ
006405,2026-08-19,KOSPI,삼성SDI우,327623940000.0,4826,006405.KS
016800,2026-08-19,KOSPI,퍼시스,327175000000.0,730,016800.KS
330860,2026-08-19,KOSDAQ,네패스아크,327141608250.0,175504,330860.KQ
455900,2026-08-19,KOSDAQ,엔젤로보틱스,327100846250.0,75509,455900.KQ
200880,2026-08-19,KOSPI,서연이화,327044087700.0,33515,200880.KS
089590,2026-08-19,KOSPI,제주항공,326192784325.0,138665,089590.KS
005720,2026-08-19,KOSPI,넥센,323670898320.0,19826,005720.KS
145720,2026-08-19,KOSPI,덴티움,323395912500.0,31139,145720.KS
0120G0,2026-08-19,KOSPI,삼양바이오팜,321973171000.0,24399,0120G0.KS
039440,2026-08-19,KOSDAQ,에스티아이,321771225250.0,121074,039440.KQ
02826K,2026-08-19,KOSPI,삼성물산우B,321402210000.0,4670,02826K.KS
026890,2026-08-19,KOSPI,스틱인베스트먼트,320247113620.0,28436,026890.KS
009160,2026-08-19,KOSPI,SIMPAC,319664033520.0,188328,009160.KS
091810,2026-08-19,KOSPI,트리니티항공,319592067334.0,0,091810.KS
160980,2026-08-19,KOSDAQ,싸이맥스,316803047000.0,455711,160980.KQ
215600,2026-08-19,KOSDAQ,신라젠,316594893740.0,10467585,215600.KQ
206650,2026-08-19,KOSDAQ,유바이오로직스,315334794060.0,183629,206650.KQ
107640,2026-08-19,KOSDAQ,한중엔시에스,310021153200.0,77045,107640.KQ
002310,2026-08-19,KOSPI,아세아제지,308889663300.0,65185,002310.KS
192650,2026-08-19,KOSPI,드림텍,308679793865.0,300867,192650.KS
117730,2026-08-19,KOSDAQ,티로보틱스,307240545660.0,53039,117730.KQ
287840,2026-08-19,KOSDAQ,인투셀,307199082000.0,47031,287840.KQ
243070,2026-08-19,KOSDAQ,휴온스,306679424000.0,25573,243070.KQ
092460,2026-08-19,KOSDAQ,한라IMS,305407788000.0,14843,092460.KQ
381970,2026-08-19,KOSPI,케이카,305130300000.0,243941,381970.KS
036800,2026-08-19,KOSDAQ,나이스정보통신,304850000000.0,614084,036800.KQ
009290,2026-08-19,KOSPI,광동제약,304774824960.0,117879,009290.KS
001230,2026-08-19,KOSPI,동국홀딩스,304328598255.0,418443,001230.KS
217590,2026-08-19,KOSPI,티엠씨,302864408250.0,217985,217590.KS
110990,2026-08-19,KOSDAQ,디아이티,302211000000.0,96286,110990.KQ
025860,2026-08-19,KOSPI,남해화학,302047365440.0,7393203,025860.KS
159010,2026-08-19,KOSDAQ,아스플로,302031838350.0,144978,159010.KQ
393890,2026-08-19,KOSDAQ,더블유씨피,301542413040.0,134950,393890.KQ
092870,2026-08-19,KOSDAQ,엑시콘,301473410700.0,350077,092870.KQ
000157,2026-08-19,KOSPI,두산2우B,301400325000.0,200,000157.KS
126720,2026-08-19,KOSPI,수산인더스트리,300720300000.0,27429,126720.KS
244920,2026-08-19,KOSPI,에이플러스에셋,300004086110.0,27431,244920.KS
069540,2026-08-19,KOSDAQ,빛과전자,298633527050.0,2944149,069540.KQ
265520,2026-08-19,KOSDAQ,AP시스템,298457780430.0,62719,265520.KQ
441270,2026-08-19,KOSDAQ,파인엠텍,298092293230.0,422497,441270.KQ
010690,2026-08-19,KOSPI,화신,297521893200.0,4457577,010690.KS
010820,2026-08-19,KOSPI,퍼스텍,297021102420.0,459868,010820.KS
018250,2026-08-19,KOSPI,애경산업,296847669400.0,36318,018250.KS
078520,2026-08-19,KOSPI,에이블씨엔씨,296041152180.0,61814,078520.KS
108670,2026-08-19,KOSPI,LX하우시스,295484726500.0,39459,108670.KS
417840,2026-08-19,KOSDAQ,저스템,295015014900.0,944497,417840.KQ
092790,2026-08-19,KOSPI,넥스틸,294862680000.0,187612,092790.KS
482630,2026-08-19,KOSDAQ,삼양엔씨켐,294616248800.0,145312,482630.KQ
096760,2026-08-19,KOSPI,JW홀딩스,293851644450.0,73334,096760.KS
084110,2026-08-19,KOSDAQ,휴온스글로벌,293707638400.0,29611,084110.KQ
228760,2026-08-19,KOSDAQ,지노믹트리,293338583600.0,144960,228760.KQ
001750,2026-08-19,KOSPI,한양증권,293124028400.0,7124,001750.KS
036200,2026-08-19,KOSDAQ,유니셈,292843329650.0,863786,036200.KQ
012030,2026-08-19,KOSPI,DB,291903376783.0,369504,012030.KS
123890,2026-08-19,KOSPI,한국자산신탁,291249943880.0,299992,123890.KS
168360,2026-08-19,KOSDAQ,펨트론,291103241000.0,33999,168360.KQ
376270,2026-08-19,KOSDAQ,HEM파마,289487794700.0,10900,376270.KQ
488900,2026-08-19,KOSDAQ,비츠로넥스텍,289474665570.0,53814,488900.KQ
035810,2026-08-19,KOSDAQ,이지홀딩스,288709927875.0,168990,035810.KQ
054950,2026-08-19,KOSDAQ,제이브이엠,288343924200.0,18998,054950.KQ
001390,2026-08-19,KOSPI,KG케미칼,287859762060.0,130241,001390.KS
079370,2026-08-19,KOSDAQ,제우스,287217327400.0,256545,079370.KQ
037710,2026-08-19,KOSPI,광주신세계,287163025800.0,30308,037710.KS
200670,2026-08-19,KOSDAQ,휴메딕스,286924711500.0,30213,200670.KQ
033270,2026-08-19,KOSPI,유나이티드제약,286553057750.0,25260,033270.KS
043150,2026-08-19,KOSDAQ,바텍,285053172640.0,60084,043150.KQ
051500,2026-08-19,KOSDAQ,CJ프레시웨이,284324484700.0,5354,051500.KQ
049070,2026-08-19,KOSDAQ,인탑스,284179116820.0,87396,049070.KQ
010955,2026-08-19,KOSPI,S-Oil우,283143660800.0,18165,010955.KS
352480,2026-08-19,KOSDAQ,씨앤씨인터내셔널,282820445750.0,24703,352480.KQ
034830,2026-08-19,KOSPI,한국토지신탁,282535448370.0,362729,034830.KS
900290,2026-08-19,KOSDAQ,GRT,282265638720.0,466759,900290.KQ
017890,2026-08-19,KOSDAQ,한국알콜,281986621840.0,44536,017890.KQ
025770,2026-08-19,KOSDAQ,한국정보통신,281955360630.0,19720,025770.KQ
002900,2026-08-19,KOSPI,TYM,281934000000.0,195196,002900.KS
136480,2026-08-19,KOSDAQ,하림,279862564770.0,381442,136480.KQ
298000,2026-08-19,KOSPI,효성화학,279456470700.0,23227,298000.KS
377450,2026-08-19,KOSDAQ,리파인,279359600000.0,415154,377450.KQ
439090,2026-08-19,KOSDAQ,마녀공장,278029689600.0,209685,439090.KQ
084010,2026-08-19,KOSPI,대한제강,277378779720.0,25930,084010.KS
138080,2026-08-19,KOSDAQ,오이솔루션,276642891300.0,163197,138080.KQ
047920,2026-08-19,KOSDAQ,HLB제약,276498571080.0,77574,047920.KQ
286940,2026-08-19,KOSPI,롯데이노베이트,276413535090.0,4128,286940.KS
084690,2026-08-19,KOSPI,대상홀딩스,275939539560.0,13831,084690.KS
003960,2026-08-19,KOSPI,사조대림,275850456700.0,3970,003960.KS
035600,2026-08-19,KOSDAQ,KG이니시스,275819884340.0,71972,035600.KQ
036890,2026-08-19,KOSDAQ,진성티이씨,275407787500.0,81202,036890.KQ
091700,2026-08-19,KOSDAQ,파트론,275000000000.0,102357,091700.KQ
472850,2026-08-19,KOSDAQ,폰드그룹,274904638300.0,71417,472850.KQ
058430,2026-08-19,KOSPI,포스코스틸리온,274200000000.0,164440,058430.KS
098070,2026-08-19,KOSDAQ,한텍,274136125650.0,60376,098070.KQ
389650,2026-08-19,KOSDAQ,넥스트바이오메디컬,273978166600.0,38796,389650.KQ
462350,2026-08-19,KOSDAQ,이노스페이스,273763101760.0,278155,462350.KQ
042520,2026-08-19,KOSDAQ,한스바이오메드,271821655020.0,146948,042520.KQ
017390,2026-08-19,KOSPI,서울가스,271755000000.0,6680,017390.KS
424870,2026-08-19,KOSDAQ,이뮨온시아,271272401730.0,140487,424870.KQ
099440,2026-08-19,KOSDAQ,스맥,270926274180.0,454478,099440.KQ
475560,2026-08-19,KOSPI,더본코리아,269275935200.0,393267,475560.KS
309710,2026-08-19,KOSDAQ,아이티켐,268443021000.0,0,309710.KQ
008490,2026-08-19,KOSPI,서흥,268403421600.0,88930,008490.KS
003120,2026-08-19,KOSPI,일성아이에스,267330000000.0,42651,003120.KS
004430,2026-08-19,KOSPI,송원산업,266880000000.0,203840,004430.KS
122900,2026-08-19,KOSPI,아이마켓코리아,265759278000.0,55193,122900.KS
005430,2026-08-19,KOSPI,한국공항,265657184500.0,12186,005430.KS
002710,2026-08-19,KOSPI,TCC스틸,265544750610.0,40996,002710.KS
182400,2026-08-19,KOSDAQ,엔케이젠바이오텍코리아,265496721770.0,0,182400.KQ
267980,2026-08-19,KOSDAQ,매일유업,264395511000.0,2478,267980.KQ
272450,2026-08-19,KOSPI,진에어,263610000000.0,58730,272450.KS
151860,2026-08-19,KOSDAQ,KG에코솔루션,261340480980.0,51877,151860.KQ
484590,2026-08-19,KOSDAQ,삼양컴텍,259213730500.0,176062,484590.KQ
234340,2026-08-19,KOSDAQ,헥토파이낸셜,259155668800.0,176463,234340.KQ
024840,2026-08-19,KOSDAQ,KBI메탈,258096130240.0,13501432,024840.KQ
105840,2026-08-19,KOSPI,우진,257116339100.0,151747,105840.KS
121800,2026-08-19,KOSDAQ,비덴트,256309348520.0,0,121800.KQ
334890,2026-08-19,KOSPI,이지스밸류플러스리츠,255918396855.0,47504,334890.KS
023410,2026-08-19,KOSDAQ,유진기업,255512402215.0,348384,023410.KQ
200470,2026-08-19,KOSDAQ,에이팩트,255443420790.0,1262974,200470.KQ
092200,2026-08-19,KOSPI,디아이씨,255109012640.0,1775263,092200.KS
348340,2026-08-19,KOSDAQ,뉴로메카,254387595500.0,307080,348340.KQ
005680,2026-08-19,KOSPI,삼영전자,253800000000.0,46036,005680.KS
000430,2026-08-19,KOSPI,대원강업,253580000000.0,194891,000430.KS
018000,2026-08-19,KOSDAQ,유니슨,253270325184.0,2697000,018000.KQ
484810,2026-08-19,KOSDAQ,티엑스알로보틱스,253240496850.0,250833,484810.KQ
377460,2026-08-19,KOSDAQ,큐에이드,253187202960.0,0,377460.KQ
493280,2026-08-19,KOSDAQ,아이엠바이오로직스,250589312610.0,43548,493280.KQ
019010,2026-08-19,KOSDAQ,베뉴지,249676000000.0,2920570,019010.KQ
007160,2026-08-19,KOSPI,사조산업,249500000000.0,3174,007160.KS
481070,2026-08-19,KOSDAQ,에이유브랜즈,249203047500.0,50707,481070.KQ
003070,2026-08-19,KOSPI,코오롱글로벌,248646319020.0,21282,003070.KS
085910,2026-08-19,KOSDAQ,네오티스,248582620360.0,112765,085910.KQ
389500,2026-08-19,KOSDAQ,에스비비테크,248547505600.0,115355,389500.KQ
004360,2026-08-19,KOSPI,세방,248502839000.0,19100,004360.KS
003200,2026-08-19,KOSPI,일신방직,248427200000.0,36106,003200.KS
003650,2026-08-19,KOSPI,미창석유,247903260000.0,5192,003650.KS
060720,2026-08-19,KOSDAQ,KH바텍,247429268900.0,158553,060720.KQ
404990,2026-08-19,KOSPI,신한서부티엔디리츠,246900219300.0,45488,404990.KS
340570,2026-08-19,KOSDAQ,티앤엘,245872000000.0,194868,340570.KQ
226320,2026-08-19,KOSPI,잇츠한불,245389034850.0,178754,226320.KS
003920,2026-08-19,KOSPI,남양유업,245376582750.0,3511,003920.KS
448280,2026-08-19,KOSDAQ,에코아이,245345748120.0,9627,448280.KQ
180400,2026-08-19,KOSDAQ,DXVX,244597138520.0,72469,180400.KQ
134380,2026-08-19,KOSPI,미원화학,244338674800.0,7795,134380.KS
073490,2026-08-19,KOSDAQ,LIG아큐버,243323072000.0,47013,073490.KQ
445090,2026-08-19,KOSDAQ,에이직랜드,242549607600.0,50849,445090.KQ
100120,2026-08-19,KOSDAQ,뷰웍스,241779526450.0,29741,100120.KQ
389260,2026-08-19,KOSDAQ,대명에너지,241512061000.0,124202,389260.KQ
365270,2026-08-19,KOSDAQ,큐라클,241289642880.0,65585,365270.KQ
064820,2026-08-19,KOSDAQ,케이프,240709677000.0,68059,064820.KQ
001790,2026-08-19,KOSPI,대한제당,240614942850.0,148541,001790.KS
108860,2026-08-19,KOSDAQ,셀바스AI,240349074700.0,192330,108860.KQ
003350,2026-08-19,KOSPI,한국화장품제조,239969400000.0,727403,003350.KS
456010,2026-08-19,KOSDAQ,아이씨티케이,239288775000.0,188335,456010.KQ
025560,2026-08-19,KOSPI,미래산업,238896630800.0,1008044,025560.KS
064550,2026-08-19,KOSDAQ,바이오니아,237196574290.0,1305476,064550.KQ
061090,2026-08-19,KOSDAQ,세나테크놀로지,236471537500.0,27761,061090.KQ
136490,2026-08-19,KOSPI,선진,236131467720.0,79266,136490.KS
475400,2026-08-19,KOSDAQ,씨메스로보틱스,235783673180.0,41376,475400.KQ
028100,2026-08-19,KOSPI,동아지질,235387445160.0,13771,028100.KS
304360,2026-08-19,KOSDAQ,에스바이오메딕스,235317432000.0,17279,304360.KQ
298690,2026-08-19,KOSPI,에어부산,235086160296.0,69981,298690.KS
045390,2026-08-19,KOSDAQ,대아티아이,235028712295.0,16006838,045390.KQ
394280,2026-08-19,KOSDAQ,오픈엣지테크놀로지,235011047600.0,72334,394280.KQ
036030,2026-08-19,KOSDAQ,케이티알파,234801685390.0,37018,036030.KQ
237880,2026-08-19,KOSDAQ,클리오,233481880760.0,269618,237880.KQ
348950,2026-08-19,KOSPI,제이알글로벌리츠,233298432000.0,0,348950.KS
005500,2026-08-19,KOSPI,삼진제약,233100000000.0,68610,005500.KS
002320,2026-08-19,KOSPI,한진,232779240000.0,23090,002320.KS
