ticker6,name,market_cap,sma5,sma20,sma60,high20,prev_close,rsi14,vol_median20,macd_state,chg5d_pct
252990,샘씨엔에스,764767190300.0,10588.0,12474.5,12994.83,15690.0,11750.0,47.03,783578.0,bearish,-7.92
214320,이노션,760000000000.0,19022.0,18756.5,19471.83,19270.0,18890.0,49.44,75154.0,bullish,-1.97
189300,인텔리안테크,751624790000.0,55630.0,62372.5,99532.5,72800.0,63200.0,44.75,77044.0,bullish,2.76
232140,와이씨,750714952500.0,8010.0,9563.0,13926.67,11680.0,8740.0,39.7,733338.0,golden_cross,-8.1
071320,지역난방공사,743355364800.0,64200.0,65505.0,68721.67,68500.0,63500.0,43.53,13808.0,bullish,-3.64
298050,HS효성첨단소재,738295430400.0,155040.0,151150.0,183630.0,164800.0,164800.0,53.56,14258.0,bullish,8.07
032190,다우데이타,736892000000.0,17686.0,18082.0,19353.5,19060.0,18640.0,52.2,85956.0,bullish,0.32
285130,SK케미칼,733467678400.0,38490.0,39635.0,42708.33,42950.0,39700.0,48.53,53514.0,bullish,-0.87
388210,씨엠티엑스,726979181400.0,67180.0,79525.0,99625.0,94000.0,72400.0,41.6,65382.0,bearish,-12.67
005090,SGC에너지,726230383200.0,39800.0,41270.0,46916.67,54700.0,44200.0,51.81,103102.0,bullish,1.49
064960,SNT모티브,724549425600.0,26090.0,26042.5,28444.17,27300.0,27300.0,53.38,59482.0,bullish,7.06
004490,세방전지,722106000000.0,49680.0,52315.0,55078.33,55000.0,50800.0,45.22,34298.0,bearish,-3.05
445680,큐리옥스바이오시스템즈,721676547250.0,36720.0,38980.0,61566.67,43450.0,38600.0,42.21,84527.0,bullish,-3.38
003850,보령,716323178450.0,7942.0,8140.5,8683.5,8470.0,8130.0,47.84,101639.0,bullish,-0.85
074600,원익QnC,701889600000.0,23830.0,27207.5,32790.83,31950.0,26700.0,46.38,276278.0,golden_cross,16.34
032500,케이엠더블유,685615141250.0,14256.0,15119.5,23597.17,17560.0,16250.0,47.92,204392.0,bullish,11.68
248070,솔루엠,685206661880.0,13360.0,14293.5,17172.17,15570.0,14330.0,46.09,132256.0,bullish,6.7
466100,클로봇,684853529100.0,22940.0,24337.5,34036.94,27000.0,25550.0,47.93,204174.0,bullish,0.99
090360,로보스타,680550000000.0,58060.0,63835.0,84800.0,76400.0,65300.0,46.93,110458.0,bullish,2.51
000370,한화손해보험,672416150400.0,5546.0,5746.0,6209.5,6150.0,5610.0,45.61,349796.0,bullish,-4.43
019210,와이지-원,665395793920.0,16206.0,19869.0,18583.0,23900.0,17890.0,47.11,806320.0,bearish,-0.94
005690,파미셀,664844475120.0,9588.0,10789.5,13502.5,12030.0,10300.0,43.25,540568.0,golden_cross,-3.74
093320,케이아이엔엑스,653432000000.0,132380.0,133665.0,121093.33,148400.0,133900.0,53.95,14800.0,bearish,-1.83
171090,선익시스템,652219114400.0,54900.0,54585.0,68595.0,63600.0,61000.0,53.12,49762.0,bullish,-4.09
456040,OCI,649951137000.0,66060.0,81070.0,101465.0,92100.0,70300.0,37.58,49989.0,bearish,-2.63
002960,한국쉘석유,649350000000.0,498300.0,501575.0,497441.67,521000.0,493500.0,47.49,1851.0,bearish,-2.85
000670,영풍,644373905000.0,33090.0,35200.0,45289.17,39000.0,34200.0,38.86,31250.0,bullish,-2.15
003160,디아이,640995000000.0,19374.0,20400.5,25532.67,23000.0,22650.0,52.78,267996.0,bullish,25.14
093050,LF,638894000000.0,21980.0,22342.5,22675.0,23850.0,21850.0,45.31,17676.0,bearish,-1.35
293940,신한알파리츠,633726244520.0,5244.0,5228.0,5248.69,5330.0,5240.0,49.95,193789.0,bullish,0.0
001570,금양,633275240400.0,9900.0,9900.0,9900.0,9900.0,9900.0,32.04,0.0,bullish,0.0
317450,명인제약,632910000000.0,41270.0,42062.5,44814.17,43800.0,42200.0,49.2,14260.0,bullish,-1.4
005180,빙그레,629367204900.0,67340.0,65975.0,68243.33,67800.0,67800.0,56.25,19556.0,bullish,0.89
048410,현대바이오,627286218000.0,5710.0,6421.5,9027.67,7560.0,6200.0,41.69,782993.0,bullish,0.65
079940,가비아,626745942800.0,46980.0,40915.0,34389.17,47550.0,46700.0,80.66,16749.0,bullish,-1.58
053800,안랩,626422287800.0,53040.0,53645.0,56953.33,55500.0,54300.0,50.71,41596.0,bullish,-0.37
025540,한국단자,625107000000.0,59960.0,63445.0,72770.0,70000.0,60500.0,39.33,19213.0,bullish,-4.27
225570,넥슨게임즈,625013051260.0,8806.0,8649.0,9530.67,9020.0,8960.0,52.85,108262.0,bullish,0.11
002350,넥센타이어,624097734030.0,6322.0,6713.5,6789.67,7030.0,6100.0,34.75,69340.0,bearish,-10.56
161580,필옵틱스,618875320800.0,22560.0,26912.5,38346.67,32200.0,24900.0,41.23,132560.0,golden_cross,-6.57
005880,대한해운,618706650780.0,1759.4,1841.6,2057.17,1938.0,1805.0,45.83,3330786.0,bullish,-0.06
006380,카프로,618539985360.0,3660.0,3660.0,3660.0,3660.0,3660.0,,0.0,bearish,0.0
001680,대상,614655963500.0,17764.0,17531.5,18235.5,18220.0,17480.0,47.8,62160.0,bullish,-2.46
069260,TKG휴켐스,613996391760.0,14666.0,15231.5,16106.83,16040.0,14710.0,41.12,69116.0,bearish,-3.03
014820,동원시스템즈,613165614300.0,20078.0,19661.5,20998.5,20700.0,20700.0,56.42,48542.0,bullish,2.99
456160,지투지바이오,609468462900.0,26430.0,30137.5,45678.33,35600.0,30650.0,45.19,136436.0,bullish,0.16
102710,이엔에프테크놀로지,608661813600.0,38160.0,40070.0,45012.5,45200.0,40100.0,47.6,90707.0,bullish,-8.03
453340,현대그린푸드,604296234070.0,18236.0,18252.0,17668.67,18840.0,18610.0,58.65,36114.0,bearish,0.92
000400,롯데손해보험,601121451840.0,1941.2,2169.55,2050.8,2650.0,1884.0,41.12,1005272.0,bearish,-11.34
075580,세진중공업,595782298880.0,9778.0,11319.5,13974.67,13320.0,9930.0,37.36,238134.0,bearish,-15.63
397030,에이프릴바이오,594711180400.0,21818.0,25004.5,41673.17,30600.0,23900.0,40.36,165766.0,bullish,-4.59
000640,동아쏘시오홀딩스,592462376000.0,86416.07,82749.28,84706.56,88200.0,86100.0,56.33,15461.0,bullish,-1.35
006110,삼아알미늄,592083263250.0,30010.0,33455.0,55225.0,38900.0,34800.0,46.26,151129.0,bullish,7.41
383800,LX홀딩스,588124119900.0,7576.0,7650.0,8077.33,7910.0,7630.0,47.91,81793.0,bullish,-3.05
490470,세미파이브,586258331200.0,15260.0,17434.5,26209.17,21550.0,17230.0,45.28,267946.0,bullish,13.65
050890,쏠리드,585085422420.0,8198.0,9219.0,12442.17,10680.0,8910.0,43.53,739344.0,golden_cross,-3.88
439960,코스모로보틱스,583462255480.0,15426.0,13683.0,,17880.0,17880.0,58.28,737304.0,bullish,24.86
006650,대한유화,583050000000.0,87800.0,98935.0,119465.0,111500.0,86600.0,32.86,25654.0,bearish,-10.72
094170,동운아나텍,579205227200.0,25410.0,29140.0,36215.83,33000.0,26350.0,40.1,84837.0,bearish,-10.07
114090,GKL,578969071200.0,9306.0,9645.5,10764.0,10520.0,9360.0,40.22,136882.0,bullish,0.43
010780,아이에스동서,578684329920.0,17854.0,18884.0,23509.67,21900.0,19170.0,46.3,57224.0,bullish,6.68
268280,미원에스씨,578500000000.0,120760.0,112980.0,106436.8,124800.0,116200.0,55.08,2244.0,bullish,-3.17
003620,KG모빌리티,577780373760.0,2732.0,2785.0,3119.33,2955.0,2855.0,50.55,486948.0,bullish,8.14
052020,에스티큐브,576498307680.0,6988.0,7392.0,11023.67,8090.0,7710.0,45.48,203932.0,bullish,1.58
017940,E1,575554000000.0,85036.23,86182.28,86847.51,94090.18,82400.0,44.49,11010.0,bearish,-7.85
476060,온코닉테라퓨틱스,574409176000.0,10280.0,11303.5,15246.33,14500.0,11240.0,45.35,319603.0,bullish,1.35
100840,SNT에너지,572857689100.0,23830.0,25070.0,33623.33,27800.0,26250.0,48.2,121064.0,bullish,0.19
376900,로킷헬스케어,571456404000.0,31680.0,41285.0,48938.33,61400.0,36000.0,44.31,285830.0,bearish,-8.05
033240,자화전자,570385252800.0,21352.0,24355.5,33616.83,27450.0,23750.0,43.77,93856.0,golden_cross,-1.04
094800,맵스리얼티,570002792340.0,6008.0,6044.5,5705.11,6320.0,6230.0,57.79,49032.0,bearish,-0.8
108320,LX세미콘,567624070000.0,32680.0,37152.5,46505.0,40800.0,33550.0,38.38,84262.0,bearish,-11.71
00088K,한화3우B,567579899250.0,29500.0,31935.0,39664.17,38750.0,29250.0,35.86,37846.0,bullish,-12.82
399720,가온칩스,565666858800.0,45750.0,47330.0,51559.17,57200.0,46600.0,49.6,352265.0,bullish,-8.45
001060,JW중외제약,563519506000.0,23100.0,23770.0,26175.83,25350.0,24200.0,49.49,29962.0,bullish,4.76
037460,삼지전자,562173082900.0,31340.0,33697.5,38803.33,36600.0,33300.0,47.39,85464.0,bearish,-4.17
086900,메디톡스,561254419300.0,71980.0,71500.0,83263.33,76900.0,76900.0,54.24,25303.0,bullish,7.85
007700,F&F홀딩스,559726591770.0,13998.0,14431.0,16090.67,15510.0,14180.0,44.54,27136.0,bullish,1.0
016380,KG스틸,558049645260.0,5382.0,5191.0,5702.67,5580.0,5580.0,59.85,264374.0,bullish,10.28
112040,위메이드,556076151540.0,15278.0,16328.5,18100.83,18830.0,16380.0,48.96,215004.0,golden_cross,10.15
044490,태웅,552203715600.0,24770.0,26035.0,32713.33,29450.0,27600.0,50.1,102966.0,bullish,15.97
358570,지아이이노베이션,551611851300.0,7464.0,7595.5,10665.83,8830.0,8550.0,51.09,369052.0,bullish,12.2
295310,에이치브이엠,548119435500.0,36410.0,40987.5,72674.17,51400.0,45500.0,48.01,82696.0,bullish,27.27
041960,코미팜,546760063000.0,7078.0,7174.5,7706.33,7680.0,7400.0,51.53,159214.0,bullish,9.14
001270,부국증권,546492992200.0,50000.0,53530.0,59388.33,61200.0,51500.0,43.84,5442.0,bearish,-4.63
003300,한일홀딩스,546024873240.0,17554.0,17176.5,16901.67,17850.0,17710.0,56.59,20727.0,bullish,2.37
124500,아이티센글로벌,540665479100.0,20880.0,20678.5,33280.33,23500.0,23300.0,49.63,153940.0,bullish,16.97
002840,미원상사,540000000000.0,122380.0,123295.0,123513.33,134900.0,120000.0,46.49,5004.0,bearish,-2.83
121600,나노신소재,539536404000.0,39060.0,42067.5,54820.83,47150.0,44000.0,49.07,63517.0,bullish,14.43
178920,PI첨단소재,538872008700.0,17380.0,18071.0,21833.0,19320.0,18350.0,47.68,68360.0,bullish,1.72
082270,젬백스,538756200510.0,10454.0,10433.0,13283.83,12170.0,12170.0,57.88,181926.0,bullish,23.8
00104K,CJ4우(전환),536767024000.0,125380.0,131590.0,151621.67,147800.0,127000.0,36.39,9879.0,bullish,1.68
060250,NHN KCP,533332914080.0,12090.0,12285.5,14667.0,13280.0,13280.0,54.08,261960.0,bullish,13.5
053610,프로텍,531900000000.0,54190.0,61737.5,75849.17,68800.0,57900.0,42.76,34233.0,bearish,-10.65
059090,미코,531326770200.0,13950.0,14923.0,18672.17,17130.0,15900.0,50.65,207682.0,bullish,18.83
174900,앱클론,528731418500.0,20450.0,21225.0,29575.83,26500.0,26500.0,58.11,124278.0,bullish,43.09
099190,아이센스,520507292900.0,16572.0,15796.0,16642.17,18100.0,18100.0,63.27,47110.0,bullish,8.84
376300,디어유,518684171100.0,19938.0,20540.0,22808.0,23000.0,21850.0,54.71,64328.0,bullish,10.91
045100,한양이엔지,516250000000.0,28420.0,30337.5,31132.5,33800.0,29500.0,48.1,91778.0,bearish,0.17
340570,티앤엘,516128000000.0,57100.0,54410.0,55848.33,63500.0,63500.0,64.18,38174.0,bullish,11.01
058650,세아홀딩스,512462108800.0,117520.0,117425.0,129700.0,120800.0,120800.0,52.52,990.0,bullish,3.78
090460,비에이치,512415377600.0,14438.0,16734.5,24303.17,19410.0,15200.0,38.9,333700.0,bullish,3.19
005810,풍산홀딩스,511093001400.0,34190.0,33857.5,36754.17,35850.0,35450.0,53.43,29823.0,bullish,6.46
211050,인카금융서비스,509878849950.0,9808.0,9951.5,9880.17,10660.0,10350.0,56.32,116730.0,golden_cross,9.41
001530,DI동일,504425371350.0,23490.0,23462.5,24116.67,24400.0,24350.0,56.22,28354.0,bullish,2.96
448730,삼성FN리츠,503506500000.0,5408.0,5448.5,5386.25,5600.0,5530.0,53.33,34400.0,bearish,-0.36
033500,동성화인텍,503223709320.0,15574.0,16041.5,18805.33,17160.0,16780.0,50.56,110386.0,bullish,6.27
383310,에코프로에이치엔,501300874800.0,22480.0,24727.5,27953.33,28000.0,23900.0,45.08,181051.0,bearish,5.05
475960,토모큐브,491206542300.0,32200.0,34002.5,38791.67,38000.0,36450.0,54.07,52640.0,golden_cross,15.9
214430,아이쓰리시스템,489583405000.0,58840.0,59505.0,69000.0,67000.0,67000.0,56.57,34410.0,bullish,13.75
460930,현대힘스,487916619540.0,13336.0,12595.5,14294.33,15950.0,13410.0,51.29,657448.0,bullish,-4.49
001510,SK증권,486876153925.0,1947.0,2157.25,2937.17,2460.0,2105.0,43.3,2153634.0,bullish,9.07
003545,대신증권우,484253013240.0,19352.0,19671.0,20381.33,20450.0,19860.0,51.21,56411.0,bullish,4.64
284740,쿠쿠홈시스,483524461500.0,21210.0,21287.5,22057.5,22150.0,21550.0,50.81,8425.0,bullish,0.94
009410,태영건설,482988696594.0,1603.6,1623.7,1690.87,1723.0,1623.0,47.76,337000.0,bullish,-0.12
160190,하이젠알앤엠,482470560000.0,13868.0,15503.0,24788.83,18380.0,15620.0,43.55,80568.0,bullish,7.8
039130,하나투어,477864402200.0,30140.0,30672.5,34319.17,33050.0,30850.0,46.83,33124.0,bullish,3.18
101160,월덱스,477167697700.0,27840.0,28942.5,28075.0,32550.0,28900.0,50.59,100290.0,bearish,0.87
001500,현대차증권,475496108360.0,7314.0,7795.0,8964.67,8340.0,7690.0,45.68,122282.0,golden_cross,5.34
336370,솔루스첨단소재,475371418880.0,6098.0,7064.5,9470.33,8050.0,6400.0,37.76,152259.0,golden_cross,-8.44
079900,전진건설로봇,474257712500.0,29067.78,31182.24,44694.92,36732.56,32500.0,46.36,46416.0,bullish,13.58
056080,유진로봇,473355316680.0,10808.0,11854.0,17290.0,13350.0,12380.0,47.2,258574.0,bullish,17.01
090435,아모레퍼시픽우,472990784000.0,43480.0,40640.0,39167.5,44800.0,44800.0,66.56,15040.0,bullish,11.72
005945,NH투자증권우,472717748400.0,24600.0,24587.5,24866.67,25250.0,25050.0,53.11,43524.0,bullish,3.51
034310,NICE,469756466460.0,12744.0,12215.0,12254.0,12870.0,12780.0,60.5,43830.0,bullish,1.19
015750,성우하이텍,469600000000.0,5496.0,5685.0,6678.67,5960.0,5870.0,49.62,275746.0,bullish,6.53
249420,일동제약,466980599520.0,13456.0,14061.0,17818.17,16050.0,14760.0,48.76,101361.0,bullish,12.07
336570,원텍,465152165660.0,4767.0,5148.75,6534.08,5810.0,5210.0,47.24,597972.0,bullish,8.65
005250,녹십자홀딩스,463227868500.0,9338.0,9567.5,11311.0,10200.0,9850.0,49.83,76596.0,bullish,5.69
034950,한국기업평가,461316222400.0,101260.0,101410.0,101883.33,102800.0,101600.0,52.78,1249.0,bullish,1.09
377740,바이오노트,460524936960.0,4504.0,4558.75,4706.5,4715.0,4520.0,47.32,87666.0,bullish,2.61
002240,고려제강,459540000000.0,16524.0,16893.5,18755.5,17780.0,17020.0,47.46,28058.0,bullish,4.1
122640,예스티,458016990000.0,19850.0,24795.5,28235.17,31850.0,21200.0,41.47,531480.0,bearish,9.79
126340,비나텍,456674330400.0,54350.0,62192.5,104619.17,82400.0,63600.0,45.58,133095.0,bullish,23.26
033790,피노,456603940760.0,5025.0,5490.75,8744.75,6070.0,5480.0,42.37,362060.0,bullish,5.59
460860,동국제강,456393756400.0,8808.0,8627.5,9867.17,9410.0,9200.0,54.02,163168.0,bullish,5.63
145990,삼양사,451213393750.0,43220.0,44462.5,43964.17,46900.0,43750.0,48.67,11316.0,bearish,0.57
000070,삼양홀딩스,451041397100.0,57120.0,56565.0,56856.67,58800.0,58100.0,55.78,7983.0,bullish,2.83
348370,엔켐,450270906150.0,17176.0,19724.5,28584.0,23500.0,20550.0,47.46,193969.0,bullish,24.77
018290,브이티,449352036680.0,11642.0,11693.0,12646.5,12860.0,12860.0,59.03,181642.0,bullish,12.61
030520,한컴,449017846080.0,16796.0,16723.0,18420.0,18570.0,18570.0,58.16,100536.0,bullish,14.0
144960,뉴파워프라즈마,445664764800.0,9108.0,9323.0,8974.83,10520.0,10200.0,56.57,1500996.0,golden_cross,22.16
042000,카페24,445361872980.0,16928.0,16675.5,18852.17,18420.0,18420.0,55.83,78134.0,bullish,6.91
005389,현대차3우B,444543332000.0,183860.0,190390.0,222159.86,205500.0,191000.0,46.04,13196.0,bullish,6.41
484870,엠앤씨솔루션,442407987000.0,14620.0,21414.5,25447.61,32350.0,16110.0,37.48,45797.0,bearish,0.0
003030,세아제강지주,441914801900.0,104080.0,103750.0,132656.67,112000.0,106700.0,45.2,26560.0,bullish,2.99
008060,대덕,437393630040.0,12920.0,13911.5,17508.5,15560.0,13980.0,46.37,101396.0,bullish,9.22
486990,노타,435335950500.0,17964.0,18200.0,24861.67,22050.0,18440.0,46.09,139460.0,bullish,-16.37
215200,메가스터디교육,431711246400.0,40960.0,39652.5,39651.21,41650.0,41650.0,60.54,28692.0,bullish,3.09
004690,삼천리,431223785300.0,116100.0,115000.0,120526.67,119200.0,118900.0,54.1,9048.0,bullish,3.48
417310,코람코더원리츠,431068000000.0,10660.0,10336.5,10116.67,10880.0,10670.0,63.6,106139.0,bullish,-1.2
036810,에프에스티,430830801100.0,17804.0,20172.0,27552.33,23100.0,19900.0,44.59,115490.0,bullish,11.24
077360,덕산하이메탈,427562188820.0,8254.0,8694.0,12405.5,10140.0,9410.0,49.28,650856.0,bullish,20.95
003000,부광약품,422778115235.0,3941.0,3918.25,4486.92,4285.0,4285.0,55.99,340931.0,bullish,11.15
019170,신풍제약,421444916880.0,7556.0,7806.5,8948.83,8190.0,8040.0,50.58,71996.0,bullish,5.37
095660,네오위즈,416718200340.0,18416.0,18000.5,18799.0,19260.0,19260.0,60.31,62590.0,bullish,7.3
389470,인벤티지랩,416531260400.0,26530.0,31677.5,41934.17,38100.0,28350.0,36.66,42592.0,golden_cross,-3.24
161000,애경케미칼,416432949040.0,8036.0,8740.5,10790.83,9670.0,8560.0,44.42,141466.0,bullish,5.42
004700,조광피혁,416236038800.0,63040.0,63220.0,62233.33,64500.0,62600.0,47.92,2218.0,bearish,-2.49
072710,농심홀딩스,415082205000.0,88740.0,89540.0,90593.33,91500.0,89500.0,50.18,3648.0,bullish,0.9
078130,국일제지,414321657225.0,3628.0,3899.5,3862.67,4235.0,3675.0,42.04,142647.0,bearish,-5.77
372320,큐로셀,414178534400.0,23450.0,24382.5,30242.5,30600.0,27200.0,53.71,40764.0,bullish,19.82
278280,천보,411088988750.0,30830.0,33310.0,41185.83,37500.0,33550.0,46.46,29371.0,bullish,6.85
357120,코람코라이프인프라리츠,410755193880.0,4122.0,4072.75,4153.58,4235.0,4220.0,57.58,56721.0,bullish,2.18
368770,파이버프로,410677812500.0,10668.0,11901.0,15372.67,13600.0,11280.0,43.19,122277.0,golden_cross,-7.84
477850,마키나락스,407471191200.0,21278.0,24377.5,,30150.0,22950.0,56.08,2782812.0,bearish,-2.34
014830,유니드,407409520000.0,59100.0,61200.0,67220.0,64500.0,60200.0,44.37,15176.0,bullish,0.84
004710,한솔테크닉스,406897798220.0,6612.0,8069.5,11012.87,10340.0,7660.0,44.92,911910.0,bearish,20.63
035890,서희건설,405835587880.0,1936.0,1988.3,2145.17,2180.0,1955.0,45.94,322794.0,golden_cross,1.82
001200,유진투자증권,404901627240.0,3957.0,4149.0,4632.58,4445.0,4180.0,49.14,540104.0,golden_cross,7.46
219130,타이거일렉,404745989000.0,59220.0,68635.0,64438.33,81700.0,61900.0,44.99,56968.0,bearish,-7.47
016590,신대양제지,402978200000.0,9498.0,9691.0,9916.5,10390.0,10000.0,54.22,16686.0,golden_cross,0.0
002810,삼영무역,398886076800.0,22700.0,21023.5,20829.5,23500.0,22250.0,59.22,20693.0,bullish,-5.32
001940,KISCO홀딩스,398356278000.0,27000.0,25772.5,24285.0,28100.0,28100.0,75.66,14034.0,bullish,8.29
003280,흥아해운,397422358047.0,1595.4,1732.45,1957.22,2035.0,1653.0,44.82,16491370.0,bearish,4.36
104830,원익머트리얼즈,395260800000.0,29440.0,33045.0,40325.83,37650.0,31350.0,42.53,76712.0,golden_cross,6.27
027360,아주IB투자,393116842470.0,2890.0,3332.75,7922.67,4135.0,3245.0,37.24,1008968.0,bullish,9.44
365340,성일하이텍,392801896000.0,27440.0,30625.0,46707.5,36350.0,30400.0,40.87,49762.0,bullish,11.97
348340,뉴로메카,390888256500.0,24360.0,28497.5,40911.83,33050.0,21000.0,32.82,145644.0,bearish,-17.49
199800,툴젠,390497098600.0,38240.0,39132.5,55335.83,43950.0,40050.0,47.43,23230.0,bullish,-5.54
403550,쏘카,390022603760.0,9924.0,9906.0,11567.33,10650.0,10280.0,50.34,22945.0,bullish,10.06
200710,에이디테크놀로지,389725102650.0,25190.0,28482.5,34700.0,35450.0,28950.0,49.84,255350.0,bullish,8.83
253590,네오셈,389558176320.0,7952.0,9143.0,12138.17,10530.0,8880.0,44.51,327616.0,bullish,7.77
036620,감성코퍼레이션,389555862240.0,4115.0,4076.25,4585.83,4470.0,4335.0,53.62,365257.0,bullish,4.46
029530,신도리코,387657587100.0,39900.0,40885.0,41977.5,42000.0,39900.0,45.16,8334.0,bearish,-1.48
078160,메디포스트,386557385580.0,8340.0,8453.5,11216.33,9860.0,9860.0,56.94,75828.0,bullish,22.18
194370,제이에스코퍼레이션,385922881400.0,12460.0,11986.5,11693.5,13300.0,13300.0,66.17,92836.0,bullish,10.93
448900,한국피아이엠,385728019500.0,54960.0,49585.0,72958.33,63500.0,63500.0,56.08,74926.0,bullish,23.78
332570,PS일렉트로닉스,384903279120.0,7094.0,6343.75,8275.25,7680.0,7680.0,57.69,3360652.0,bullish,5.93
452260,한화갤러리아,383454308580.0,1827.4,1921.15,2419.3,2105.0,1978.0,48.38,1046294.0,bullish,10.87
425420,티에프이,383379970050.0,28230.0,34070.0,45651.67,39950.0,31050.0,41.15,61321.0,golden_cross,0.98
170920,엘티씨,382421361200.0,32460.0,43652.5,45690.83,56500.0,36200.0,43.11,348768.0,bearish,9.04
015360,INVENI,382317500000.0,13912.0,14133.0,14843.5,14570.0,14030.0,47.29,31966.0,bullish,0.94
031430,신세계인터내셔날,382047120000.0,10714.0,11481.0,13257.33,12960.0,10920.0,39.24,76044.0,golden_cross,0.37
041190,우리기술투자,381360000000.0,4228.0,4408.0,5192.0,4725.0,4540.0,49.27,435376.0,bullish,4.97
950210,프레스티지바이오파마,381009622700.0,5992.0,5581.0,6477.0,6400.0,6340.0,57.58,60464.0,bullish,14.23
013030,하이록코리아,379522644000.0,30650.0,30855.0,33970.83,32650.0,32250.0,52.67,41912.0,bullish,4.71
016610,DB증권,379470717660.0,8448.0,9016.5,10488.17,10100.0,8780.0,44.75,77431.0,bullish,-1.01
271940,일진하이솔루스,379109703600.0,9796.0,10004.0,12120.83,10720.0,10440.0,50.19,46136.0,bullish,5.78
002030,아세아,378622882800.0,194380.0,186800.0,192936.67,214000.0,183900.0,47.64,5833.0,bullish,-4.07
027410,BGF,377602740495.0,3906.0,3924.0,4181.67,4040.0,3945.0,48.87,98620.0,bullish,2.47
033160,엠케이전자,371385053100.0,13534.0,15083.0,22292.67,18050.0,15350.0,46.17,711382.0,bullish,12.04
025980,아난티,370716771900.0,3539.0,3706.75,4578.67,3995.0,3810.0,47.55,632348.0,bullish,8.09
060280,큐렉소,369275120500.0,8088.0,8144.0,10237.33,8950.0,8950.0,53.35,188778.0,bullish,15.19
105630,한세실업,369200000000.0,9016.0,9090.0,9097.0,9560.0,9000.0,49.42,52454.0,bearish,-3.54
381970,케이카,368597402400.0,7316.0,7523.5,8589.5,8280.0,7550.0,44.67,72036.0,bullish,5.01
236200,슈프리마,367546189700.0,49320.0,47672.5,45275.74,52700.0,52700.0,65.19,27931.0,bullish,12.37
344820,KCC글라스,364127673600.0,22070.0,22066.06,22983.68,22800.0,22800.0,55.25,14890.0,bullish,4.11
003800,에이스침대,363752000000.0,32070.0,32162.5,32321.67,32700.0,32000.0,48.15,3412.0,bullish,-2.14
005420,코스모화학,363725919160.0,8414.0,9187.5,11874.67,10180.0,8960.0,43.4,135360.0,bullish,-2.4
064260,다날,363476420885.0,4507.0,4246.75,5139.33,4805.0,4805.0,55.79,698821.0,bullish,15.64
290550,디케이티,363422349100.0,16660.0,20140.5,22846.17,23650.0,17910.0,43.83,260527.0,bearish,-14.71
170900,동아에스티,362363567250.0,34880.0,35387.5,37043.33,37250.0,37250.0,56.88,12298.0,bullish,3.91
130660,한전산업,361860000000.0,9848.0,10638.0,12857.67,11590.0,10410.0,44.32,127722.0,bullish,-6.22
033640,네패스,361798879380.0,14070.0,17948.0,27026.0,22050.0,15690.0,38.7,167445.0,golden_cross,5.94
092230,KPX홀딩스,361207233000.0,83680.0,83938.49,81976.76,85500.0,85500.0,61.64,2426.0,golden_cross,2.64
306200,세아제강,358791950000.0,125600.0,125540.0,136380.0,135400.0,126500.0,48.05,8136.0,bullish,-1.25
025320,시노펙스,358511942170.0,3339.0,3757.75,4522.25,4490.0,3540.0,42.53,706700.0,bearish,-2.61
007690,국도화학,358394198400.0,37400.0,37327.5,35466.67,40000.0,38700.0,56.38,26928.0,bearish,5.88
002990,금호건설,358068350140.0,8898.0,11450.0,7368.83,17310.0,9610.0,49.58,6407544.0,bearish,18.79
005950,이수화학,357600698400.0,12136.0,12949.0,12971.67,14850.0,13600.0,53.54,448592.0,bearish,11.02
241770,메카로,357252032000.0,33140.0,33410.0,38284.17,36550.0,35050.0,49.57,20744.0,bullish,3.09
089010,켐트로닉스,357201575100.0,18898.0,20576.0,28254.5,22900.0,21300.0,47.55,85640.0,bullish,14.03
204620,글로벌텍스프리,356336483100.0,4593.0,4674.0,4917.33,5140.0,5070.0,59.22,663123.0,bullish,19.86
009900,명신산업,354698099080.0,6348.0,6792.0,8396.33,7450.0,6760.0,45.49,101712.0,bullish,5.62
020000,한섬,353726091180.0,18502.0,20987.0,22314.0,24750.0,16470.0,27.75,73142.0,bearish,-16.94
089890,코세스,352430442500.0,18844.0,23820.0,32116.67,33300.0,21250.0,42.96,329190.0,bearish,12.26
064290,인텍플러스,351798242700.0,25540.0,34732.5,37373.33,46350.0,27150.0,38.63,371020.0,bearish,0.18
104700,한국철강,350649000000.0,9496.0,9330.0,9116.67,9620.0,9620.0,61.79,42979.0,bullish,1.05
060980,HL홀딩스,349081667150.0,37170.0,37605.0,40584.93,38800.0,38450.0,51.1,16862.0,bullish,5.05
126560,현대퓨처넷,347805312400.0,2946.0,2958.75,2996.58,3185.0,3185.0,63.14,65381.0,golden_cross,6.34
455900,엔젤로보틱스,346342072500.0,21010.0,17758.0,22309.0,22700.0,22500.0,59.16,46076.0,bullish,41.51
078020,LS증권,346202625600.0,6086.0,6349.5,6639.5,6730.0,6240.0,47.45,78775.0,bearish,2.8
089590,제주항공,343530596100.0,4173.0,4245.5,4582.42,4570.0,4260.0,46.75,122238.0,bullish,2.77
008730,율촌화학,341992000000.0,13034.0,13495.0,17011.83,14980.0,13790.0,46.52,66688.0,bullish,5.51
017810,풀무원,341560056320.0,8778.0,8924.5,9669.83,9380.0,8960.0,46.87,35436.0,bullish,2.05
